"plot","species","treat","burned","dmort","dbh_l","growth_z","n_size1_l","n_lg_l","f_eng","p_mpb","p_jpb","p_rtb","twi","srad","nba_eng_hl","nba_eng_nl","nba_rtb_hl","nba_rtb_nl","nba_mpb_hl","nba_mpb_nl","nba_jpb_hl","nba_jpb_nl"
"uc1","abma","uc",0,0,2.61739583283408,-0.2239325,2.484906649788,1.09861228866811,0,0,0,0,3.72499342988699,1502734.09214744,-0.324266620006222,0.0698292883128525,0.0698292883128525,-0.324266620006222,0.0698292883128525,-0.324266620006222,-6.90775527898214,0.584660975186343
"uc1","abco","uc",0,0,2.4423470353692,-0.3291977,2.484906649788,0.693147180559945,0,0,0,0,3.78228374625009,1503125.96785714,-0.318263434063668,-6.90775527898214,-6.90775527898214,-0.318263434063668,-6.90775527898214,-0.318263434063668,-6.90775527898214,-0.318263434063668
"uc1","abco","uc",0,1,1.94591014905531,-0.618446,2.484906649788,0.693147180559945,0,0,0,0,3.83601241528042,1506803.47936508,-0.309316060978712,-6.90775527898214,-6.90775527898214,-0.309316060978712,-6.90775527898214,-0.309316060978712,-6.90775527898214,-0.309316060978712
"uc1","abma","uc",0,1,2.37954613413017,-0.49406,2.484906649788,0.693147180559945,0,0,0,0,3.87552867339382,1508889.48734177,-0.316579624903165,-6.90775527898214,-6.90775527898214,-0.316579624903165,-6.90775527898214,-0.316579624903165,-6.90775527898214,-0.316579624903165
"uc1","abma","uc",0,1,2.64617479738412,-0.5382704,2.484906649788,0.693147180559945,0,0,0,0,4.0091832764565,1515405.44126984,-0.325475073591065,-6.90775527898214,-6.90775527898214,-0.325475073591065,-6.90775527898214,-0.325475073591065,-6.90775527898214,-0.325475073591065
"uc1","abma","uc",0,0,2.3887627892351,-0.6267927,2.484906649788,0.693147180559945,0,0,0,0,3.85480536908582,1511419.44654341,-0.316813527425844,-6.90775527898214,-6.90775527898214,-0.316813527425844,-6.90775527898214,-0.316813527425844,-6.90775527898214,-0.316813527425844
"uc1","abco","uc",0,0,2.30258509299405,-0.6073826,2.484906649788,0.693147180559945,0,0,0,0,3.91734527665586,1514754.70846645,-0.314787828906491,-6.90775527898214,-6.90775527898214,-0.314787828906491,-6.90775527898214,-0.314787828906491,-6.90775527898214,-0.314787828906491
"uc1","abma","uc",0,0,2.50143595173921,-0.2130991,2.39789527279837,0.693147180559945,0,0,0,0,3.94570638597766,1527320.7590981,-0.327716531603881,-6.90775527898214,-6.90775527898214,-0.327716531603881,-6.90775527898214,-0.327716531603881,-6.90775527898214,-0.327716531603881
"uc1","abco","uc",0,0,3.05400118167797,0.2161157,2.39789527279837,0.693147180559945,0,0,0,0,3.99771310582994,1529808.84960317,-0.361025636204165,-6.90775527898203,-6.90775527898214,-0.361025636204165,-6.90775527898214,-0.361025636204165,-6.90775527898214,-0.361025636204165
"uc1","abco","uc",0,0,3.20274644293832,0.09140266,2.30258509299405,1.6094379124341,0,0,0,0,4.52710277965655,1632428.7827476,0.974594263927018,0.697790853701301,0.697790853701301,0.974594263927018,0.697790853701301,0.974594263927018,-6.90775527898214,1.53867219146348
"uc1","abco","uc",0,0,3.51749783735832,0.9713982,1.09861228866811,0.693147180559945,0,0,0,0,3.93389150347465,1617113.98998397,-2.36935198737876,-6.90775527898214,-6.90775527898214,-2.36935198737876,-6.90775527898214,-2.36935198737876,-6.90775527898214,-2.36935198737876
"uc1","abma","uc",0,1,2.23001440015921,-0.4727038,3.91202300542815,0.693147180559945,0,0,0,0,4.26562154368509,1709401.97903481,-0.524536052625735,0.765167992026228,0.765167992026228,-0.524536052625735,0.765167992026228,-0.524536052625735,-6.90775527898214,1.00802554493821
"uc1","abma","uc",0,0,3.14845336057165,0.6313871,3.80666248977032,0.693147180559945,1,0,0,0,4.2335553958965,1716576.48225552,-0.590860638260786,0.765167992026228,0.765167992026228,-0.590860638260786,0.765167992026228,-0.590860638260786,-6.90775527898214,0.994068414874934
"uc1","abco","uc",0,0,2.81540871942271,-0.08452508,3.43398720448515,0.693147180559945,1,0,0,0,4.52630039747757,1722356.54707278,-0.744270177448938,0.756690760517024,0.756690760517024,-0.744270177448938,0.756690760517024,-0.744270177448938,-6.90775527898214,0.957545047355835
"uc1","abco","uc",0,0,2.81540871942271,-0.2593912,3.40119738166216,0.693147180559945,0,0,0,0,4.54989604499096,1723530.61097756,-0.812676719515718,0.756690760517024,0.756690760517024,-0.812676719515718,0.756690760517024,-0.812676719515718,-6.90775527898214,0.945414777836475
"uc1","abco","uc",0,0,2.07944154167984,-0.5644795,3.25809653802148,1.38629436111989,1,0,0,0,4.61545447038766,1711486.07747604,0.845477032471444,0.756690760517024,0.756690760517024,0.845477032471444,0.756690760517024,0.845477032471444,-6.90775527898214,1.49499190355032
"uc1","abco","uc",0,0,2.07944154167984,-0.595278,3.09104245335832,1.09861228866811,0,0,0,0,4.37821681379144,1711779.40694006,0.887010737545272,-6.90775527898214,-6.90775527898214,0.887010737545272,-6.90775527898214,0.887010737545272,-6.90775527898214,0.887010737545272
"uc1","abma","uc",0,0,2.94968833505258,0.1130619,3.04452243772342,1.09861228866811,1,0,0,0,4.35447286865086,1713391.19498382,0.874700653327872,-6.90775527898169,-6.90775527898214,0.874700653327872,-6.90775527898214,0.874700653327872,-6.90775527898214,0.874700653327872
"uc1","abma","uc",0,1,2.29253475714054,-0.3669809,2.77258872223978,1.09861228866811,1,0,0,0,4.11582678895962,1703646.09651899,0.851416152397972,-6.90775527898214,-6.90775527898214,0.851416152397972,-6.90775527898214,0.851416152397972,-6.90775527898214,0.851416152397972
"uc1","abma","uc",0,0,3.01062088604774,0.4210279,2.30258509299405,1.79175946922805,1,0,0,0,3.8449932169463,1697403.24684543,1.04642558534471,-6.90775527898214,-6.90775527898214,1.04642558534471,-6.90775527898214,1.04642558534471,-6.90775527898214,1.04642558534471
"uc1","abco","uc",0,1,2.61006979274201,-0.397599,1.6094379124341,1.09861228866811,0,0,0,0,4.06224403341737,1586374.24248418,0.125348274669014,-6.90775527898214,-6.90775527898214,0.125348274669014,-6.90775527898214,0.125348274669014,-6.90775527898214,0.125348274669014
"uc1","abma","uc",0,0,4.99721227376411,-0.4187988,3.46573590279973,1.09861228866811,1,0,0,0,4.12712334640442,1643059.01785714,0.467219538509275,-3.95578832728969,-3.95578832728969,0.467219538509275,-3.95578832728969,0.467219538509275,-6.90775527898214,0.478526717567713
"uc1","abma","uc",0,1,4.81137101657199,-0.272534,3.63758615972639,1.09861228866811,1,0,0,0,4.45160617405855,1640392.81724684,0.951909735111896,-3.95578832728969,-3.95578832728969,0.951909735111896,-3.95578832728969,0.951909735111896,-6.90775527898214,0.958888800413582
"uc1","abco","uc",0,0,2.14006616349627,-0.5618637,3.25809653802148,1.94591014905531,1,0,0,0,4.26940054136609,1671696.84880952,1.56291570657586,0.756690760517024,0.756690760517024,1.56291570657586,0.756690760517024,1.56291570657586,-6.90775527898214,1.93194576605937
"uc1","abco","uc",0,0,2.66722820658195,-0.07579473,3.55534806148941,1.94591014905531,1,0,0,0,4.4751100003148,1661625.31589457,1.67743416055026,0.765167992026228,0.765167992026228,1.67743416055026,0.765167992026228,1.67743416055026,-6.90775527898214,2.01492460456266
"uc1","abco","uc",0,0,2.79116510781272,-0.04868065,1.38629436111989,1.09861228866811,0,0,0,0,4.11003897754075,1575300.51938291,0.11778084374287,-6.90775527898214,-6.90775527898214,0.11778084374287,-6.90775527898214,0.11778084374287,-6.90775527898214,0.11778084374287
"uc1","abma","uc",0,0,2.35137525716348,-0.3156732,3.52636052461616,1.79175946922805,0,0,0,0,4.39358192398435,1655836.72896825,1.69413115172585,-6.90775527898214,-6.90775527898214,1.69413115172585,-6.90775527898214,1.69413115172585,-6.90775527898214,1.69413115172585
"uc1","abma","uc",0,0,2.10413415427021,-0.567501,3.46573590279973,1.94591014905531,1,0,0,0,4.37139088484892,1662722.08479299,1.68537410837352,0.756690760517024,0.756690760517024,1.68537410837352,0.756690760517024,1.68537410837352,-6.90775527898214,2.01818835372037
"uc1","abma","uc",0,0,2.27212588550934,-0.4508364,3.46573590279973,1.94591014905531,1,0,0,0,4.42521625132788,1669441.14761905,1.67079380408756,0.765167992026228,0.765167992026228,1.67079380408756,0.765167992026228,1.67079380408756,-6.90775527898214,2.01019083035237
"uc1","abco","uc",0,0,2.04122032885964,-0.5365823,3.46573590279973,2.07944154167984,0,0,0,0,4.26914314742344,1680648.420347,1.88363807170304,0.756690760517024,0.756690760517024,1.88363807170304,0.756690760517024,1.88363807170304,-6.90775527898214,2.16419646626113
"uc1","abco","uc",0,0,2.76000994003292,-0.1257908,3.66356164612965,1.79175946922805,1,0,0,0,4.26356983452271,1684463.43509615,1.57744930954601,0.765167992026228,0.765167992026228,1.57744930954601,0.765167992026228,1.57744930954601,-6.90775527898214,1.94461552861007
"uc1","abco","uc",0,0,2.16332302566054,-0.5680746,3.55534806148941,1.79175946922805,0,0,0,0,4.35527318053775,1679891.98730159,1.56505095675507,0.765167992026228,0.765167992026228,1.56505095675507,0.765167992026228,1.56505095675507,-6.90775527898214,1.93604364487516
"uc1","abco","uc",0,0,2.14006616349627,-0.5840042,3.46573590279973,1.6094379124341,0,0,0,0,4.39781248001825,1676041.66626984,1.30331730865205,0.765167992026228,0.765167992026228,1.30331730865205,0.765167992026228,1.30331730865205,-6.90775527898214,1.76299032554694
"uc1","abma","uc",0,1,4.82510860635335,0.3428051,3.13549421592915,1.94591014905531,1,0,0,0,4.48513981850841,1697520.75553797,1.12230033467152,0.756690760517024,0.756690760517024,1.12230033467152,0.756690760517024,1.12230033467152,-6.90775527898214,1.64906707225784
"uc1","abco","uc",0,0,2.53369681395743,-0.3153072,3.17805383034795,1.94591014905531,1,0,0,0,4.50212866029678,1695272.91987179,1.42809055962131,0.756690760517024,0.756690760517024,1.42809055962131,0.756690760517024,1.42809055962131,-6.90775527898214,1.84069877711628
"uc1","abma","uc",0,0,2.26176309847379,-0.3386614,3.2188758248682,1.38629436111989,1,0,0,0,4.59265293652498,1704170.25197785,0.968506352140394,0.756690760517024,0.756690760517024,0.968506352140394,0.756690760517024,0.968506352140394,-6.90775527898214,1.56113363870179
"uc1","abco","uc",0,0,2.52572864430826,-0.3558717,3.71357206670431,1.09861228866811,1,0,0,0,4.67679038824746,1712415.57867412,0.570251968914438,0.756690760517024,0.756690760517024,0.570251968914438,0.756690760517024,0.570251968914438,-6.90775527898214,1.36070074679684
"uc1","abco","uc",0,1,1.98787434815435,-0.6522674,3.80666248977032,1.38629436111989,1,0,0,0,4.18688379204462,1692456.93492063,1.21755172980024,0.765167992026228,0.765167992026228,1.21755172980024,0.765167992026228,1.21755172980024,-6.90775527898214,1.70969231212362
"uc1","abco","uc",0,0,2.23001440015921,-0.4762185,3.71357206670431,1.38629436111989,1,0,0,0,4.19353739560222,1687665.0307508,1.20982210486374,0.765167992026228,0.765167992026228,1.20982210486374,0.765167992026228,1.20982210486374,-6.90775527898214,1.70497416775416
"uc1","abma","uc",0,0,1.90210752639692,-0.574668,3.55534806148941,1.09861228866811,1,0,0,0,4.14210392059964,1673961.70149842,1.17539167802878,-3.95578832728969,-3.95578832728969,1.17539167802878,-3.95578832728969,1.17539167802878,-6.90775527898214,1.18097693636666
"uc1","abco","uc",0,0,2.80336038090653,-0.07823107,3.78418963391826,1.38629436111989,1,0,0,0,4.08969735797448,1692642.47547468,1.20792620410266,0.765167992026228,0.765167992026228,1.20792620410266,0.765167992026228,1.20792620410266,-6.90775527898214,1.70381908535422
"uc1","abco","uc",0,0,2.63905732961526,-0.31329,3.66356164612965,1.09861228866811,1,0,0,0,4.03307626733355,1675471.90047771,1.18896678987149,-3.95578832728969,-3.95578832728969,1.18896678987149,-3.95578832728969,1.18896678987149,-6.90775527898214,1.19447694711468
"uc1","abma","uc",0,1,2.05412373369555,-0.6913554,3.68887945411394,1.09861228866811,1,0,0,0,3.90785625510746,1681582.66468254,1.20514466337084,-3.95578832728966,-3.95578832728969,1.20514466337084,-3.95578832728969,1.20514466337084,-6.90775527898214,1.21056663446735
"uc1","abco","uc",0,0,1.87180217690159,-0.666379,3.36729582998647,1.38629436111989,1,0,0,0,3.8214854867595,1671405.19745223,1.44356686922862,-3.95578832728971,-3.95578832728969,1.44356686922862,-3.95578832728969,1.44356686922862,-6.90775527898214,1.44784113155598
"uc1","abma","uc",0,0,4.72738781871234,1.846397,1.6094379124341,0.693147180559945,0,0,0,0,4.07784169921769,1564007.87974684,-1.94412354737897,-6.90775527898214,-6.90775527898214,-1.94412354737897,-6.90775527898214,-1.94412354737897,-6.90775527898214,-1.94412354737897
"uc1","abco","uc",0,0,2.61006979274201,-0.2000796,3.36729582998647,1.38629436111989,0,0,0,0,3.9233084093509,1661475.46135647,1.43671136262871,-3.95578832728966,-3.95578832728969,1.43671136262871,-3.95578832728969,1.43671136262871,-6.90775527898214,1.44101496468157
"uc1","abco","uc",0,0,2.11625551480255,-0.623037,3.46573590279973,1.38629436111989,0,0,0,0,3.7685339973552,1676635.9601735,1.44757710989973,-3.95578832728971,-3.95578832728969,1.44757710989973,-3.95578832728969,1.44757710989973,-6.90775527898214,1.45183430209108
"uc1","abma","uc",0,1,2.84490938381941,-0.2100995,3.43398720448515,1.38629436111989,1,0,0,0,3.68739978878643,1680729.37060703,1.4457305188514,-3.95578832728966,-3.95578832728969,1.4457305188514,-3.95578832728969,1.4457305188514,-6.90775527898214,1.44999556284244
"uc1","abma","uc",0,0,2.50143595173921,-0.2465365,3.3322045101752,1.09861228866811,1,0,0,0,3.69373080524774,1674995.61261981,1.12464511454367,-3.95578832728969,-3.95578832728969,1.12464511454367,-3.95578832728969,1.12464511454367,-6.90775527898214,1.13052026791035
"uc1","abco","uc",0,0,2.70805020110221,-0.08359508,3.40119738166216,1.38629436111989,1,0,0,0,3.6370803464335,1681784.09624601,1.15133727873845,-3.95578832728969,-3.95578832728969,1.15133727873845,-3.95578832728969,1.15133727873845,-6.90775527898214,1.1570581277741
"uc1","abco","uc",0,0,2.66722820658195,-0.24695,3.40119738166216,1.09861228866811,1,0,0,0,3.52806794529144,1688341.6485623,0.36719767312883,-3.95578832728969,-3.95578832728969,0.36719767312883,-3.95578832728969,0.36719767312883,-6.90775527898214,0.379686913478444
"uc1","abma","uc",0,0,2.56494935746154,-0.3123385,3.66356164612965,0.693147180559945,0,0,0,0,3.70337568883654,1703803.39398734,-0.566108282288363,-3.95578832728969,-3.95578832728969,-0.566108282288363,-3.95578832728969,-0.566108282288363,-6.90775527898214,-0.534650250689934
"uc1","abma","uc",0,0,2.99573227355399,-0.05807258,3.68887945411394,1.09861228866811,1,0,0,0,3.9053819924593,1708620.80689103,-0.576489146547339,0.765167992026228,0.765167992026228,-0.576489146547339,0.765167992026228,-0.576489146547339,-6.90775527898214,0.997030905049763
"uc1","abco","uc",0,0,2.64617479738412,-0.1825261,1.38629436111989,1.09861228866811,0,0,0,0,3.78636440203504,1563388.64750804,0.122438511426098,-6.90775527898214,-6.90775527898214,0.122438511426098,-6.90775527898214,0.122438511426098,-6.90775527898214,0.122438511426098
"uc1","abma","uc",0,1,2.07944154167984,-0.6340172,3.93182563272433,0.693147180559945,1,0,0,0,4.27981704473495,1713022.82972756,-0.477669558501822,0.765167992026228,0.765167992026228,-0.477669558501822,0.765167992026228,-0.477669558501822,-6.90775527898214,1.01833546749215
"uc1","pila","uc",0,0,5.10412563718359,0.2890783,3.85014760171006,0.693147180559945,0,0,0,0,4.46745632636319,1707500.8343949,0.607391400723648,-6.90775527898214,-6.90775527898214,0.607391400723648,-6.90775527898214,0.607391400723648,-6.90775527898214,0.607391400723648
"uc1","abco","uc",0,0,2.63188884013665,-0.2246873,3.68887945411394,1.09861228866811,1,0,0,0,4.61218192577362,1716033.36904762,0.565250753141624,0.756690760517024,0.756690760517024,0.565250753141624,0.756690760517024,0.565250753141624,-6.90775527898214,1.3584350886052
"uc1","abma","uc",0,1,3.12236492448736,0.3695908,3.43398720448515,0.693147180559945,1,0,0,0,4.61223984761253,1722427.75040193,-0.815434660359445,0.756690760517024,0.756690760517024,-0.815434660359445,0.756690760517024,-0.815434660359445,-6.90775527898214,0.944939924079877
"uc1","abma","uc",0,0,3.10458667846607,0.1450464,3.36729582998647,1.09861228866811,1,0,0,0,4.56378118071375,1715185.4244462,0.510295985652484,0.756690760517024,0.756690760517024,0.510295985652484,0.756690760517024,0.510295985652484,-6.90775527898214,1.33394683172184
"uc1","abco","uc",0,0,3.44680789291421,0.7532659,1.6094379124341,0.693147180559945,0,0,0,0,3.58616113927629,1558850.03452381,0.0661947092131441,-6.90775527898214,-6.90775527898214,0.0661947092131441,-6.90775527898214,0.0661947092131441,-6.90775527898214,0.0661947092131441
"uc1","abma","uc",0,0,2.91235066461494,-0.03310665,3.46573590279973,1.09861228866811,0,0,0,0,4.64508891943545,1716898.21845048,0.544307776660297,0.756690760517024,0.756690760517024,0.544307776660297,0.756690760517024,0.544307776660297,-6.90775527898214,1.34901473837109
"uc1","abma","uc",0,0,2.70805020110221,-0.230414,3.49650756146648,1.09861228866811,0,0,0,0,4.614453787589,1714076.47226688,0.541792534584348,0.756690760517024,0.756690760517024,0.541792534584348,0.756690760517024,0.541792534584348,-6.90775527898214,1.34789065635035
"uc1","abco","uc",0,0,2.30258509299405,-0.5006502,3.25809653802148,1.09861228866811,1,0,0,0,4.66448471752497,1707822.21073718,0.485321022275342,0.756690760517024,0.756690760517024,0.485321022275342,0.756690760517024,0.485321022275342,-6.90775527898214,1.32306387389284
"uc1","abma","uc",0,0,2.70805020110221,-0.2616103,3.46573590279973,1.09861228866811,1,0,0,0,4.60841707866403,1709698.57120253,0.533607766248008,0.756690760517024,0.756690760517024,0.533607766248008,0.756690760517024,0.533607766248008,-6.90775527898214,1.3442436372552
"uc1","abma","uc",0,0,2.17475172148416,-0.4425762,3.40119738166216,1.6094379124341,0,0,0,0,4.62461859608298,1701258.9365142,1.18766064602884,0.756690760517024,0.756690760517024,1.18766064602884,0.756690760517024,1.18766064602884,-6.90775527898214,1.68817744445067
"uc1","abma","uc",0,0,2.62466859216316,-0.1227929,3.55534806148941,1.79175946922805,0,0,0,0,4.6806600274919,1697988.63488924,1.33579872375622,0.756690760517024,0.756690760517024,1.33579872375622,0.756690760517024,1.33579872375622,-6.90775527898214,1.78057113822484
"uc1","abma","uc",0,1,2.50143595173921,-0.361327,2.99573227355399,1.38629436111989,1,0,0,0,4.1622389078902,1698058.15215655,0.835831418215728,-6.90775527898214,-6.90775527898214,0.835831418215728,-6.90775527898214,0.835831418215728,-6.90775527898214,0.835831418215728
"uc1","abma","uc",0,0,2.31253542384721,-0.42845,2.94443897916644,1.79175946922805,1,0,0,0,4.19875986974722,1697467.70779743,1.36862553881273,-6.90775527898169,-6.90775527898214,1.36862553881273,-6.90775527898214,1.36862553881273,-6.90775527898214,1.36862553881273
"uc1","abco","uc",0,0,3.4307561839037,0.7212858,1.6094379124341,1.6094379124341,1,0,0,0,3.71431918159316,1684890.45727848,0.98417272501217,-6.90775527898258,-6.90775527898214,0.98417272501217,-6.90775527898214,0.98417272501217,-6.90775527898214,0.98417272501217
"uc1","abco","uc",0,0,4.47847253294213,-0.08429276,1.6094379124341,1.79175946922805,1,0,0,0,3.79559971349308,1693161.55391374,1.12384167066794,-6.90775527898214,-6.90775527898214,1.12384167066794,-6.90775527898214,1.12384167066794,-6.90775527898214,1.12384167066794
"uc1","abco","uc",0,0,4.75445188870385,0.2539464,2.94443897916644,1.6094379124341,1,0,0,0,4.56382068582236,1686697.60103834,1.11326034444716,-6.90775527898214,-6.90775527898214,1.11326034444716,-6.90775527898214,1.11326034444716,-6.90775527898214,1.11326034444716
"uc1","abco","uc",0,1,4.47049528266149,-0.03996938,2.83321334405622,1.6094379124341,1,0,0,0,4.55711993527182,1677712.71784566,1.25454870352108,-6.90775527898214,-6.90775527898214,1.25454870352108,-6.90775527898214,1.25454870352108,-6.90775527898214,1.25454870352108
"uc1","abco","uc",0,0,4.35926964755127,-0.7565554,2.99573227355399,1.6094379124341,0,0,0,0,4.40029775907722,1665112.83148734,1.4425507489261,-6.90775527898214,-6.90775527898214,1.4425507489261,-6.90775527898214,1.4425507489261,-6.90775527898214,1.4425507489261
"uc1","abma","uc",0,0,3.04452243772342,0.3055652,2.39789527279837,1.38629436111989,0,0,0,0,4.26802825774902,1606019.60176282,0.215390634653886,0.503421121152138,0.503421121152138,0.215390634653886,0.503421121152138,0.215390634653886,-6.90775527898214,1.0625420871358
"uc1","abco","uc",0,0,3.12236492448736,0.5133532,1.09861228866811,1.38629436111989,0,0,0,0,3.62875617905097,1614277.95089286,0.388931776851058,-6.90775527898214,-6.90775527898214,0.388931776851058,-6.90775527898214,0.388931776851058,-6.90775527898214,0.388931776851058
"uc1","abco","uc",0,0,3.58905911883173,1.336995,1.38629436111989,0.693147180559945,0,0,0,0,3.36264539404246,1613726.42981073,0.280487523137211,-6.90775527898214,-6.90775527898214,0.280487523137211,-6.90775527898214,0.280487523137211,-6.90775527898214,0.280487523137211
"uc1","abco","uc",0,0,4.84497417819541,-0.2466602,1.09861228866811,0.693147180559945,0,0,0,0,3.8438726694156,1607058.36738782,-1.85871913208524,-6.90775527898214,-6.90775527898214,-1.85871913208524,-6.90775527898214,-1.85871913208524,-6.90775527898214,-1.85871913208524
"uc1","abco","uc",0,0,4.60916220725763,0.8302777,0.693147180559945,1.09861228866811,1,0,0,0,4.4347034597244,1689214.29286859,-1.56667276609677,-6.90775527898214,-6.90775527898214,-1.56667276609677,-6.90775527898214,-1.56667276609677,-6.90775527898214,-1.56667276609677
"uc1","abco","uc",0,0,3.61091791264422,0.9398965,1.09861228866811,1.09861228866811,1,0,0,0,3.45197421142033,1688631.25793651,-0.10159766872109,-6.90775527898214,-6.90775527898214,-0.10159766872109,-6.90775527898214,-0.10159766872109,-6.90775527898214,-0.10159766872109
"uc1","abco","uc",0,1,2.4932054526027,-0.1564763,0.693147180559945,1.09861228866811,0,0,0,0,3.90878249360965,1605554.52844551,0.345701228305349,-6.90775527898214,-6.90775527898214,0.345701228305349,-6.90775527898214,0.345701228305349,-6.90775527898214,0.345701228305349
"uc1","abco","uc",0,1,2.37024374146786,-0.5658359,2.99573227355399,1.6094379124341,1,0,0,0,3.8752872054539,1698396.10595238,0.227234452157152,-3.78804909285777,-3.78804909285777,0.227234452157152,-6.90775527898214,0.244328616171722,-3.78804909285777,0.227234452157152
"uc1","abma","uc",0,0,4.88052660874924,0.103598,1.79175946922805,1.6094379124341,1,0,0,0,3.74873006211806,1711920.89952532,0.995712231339359,-6.90775527898258,-6.90775527898214,0.995712231339359,-6.90775527898214,0.995712231339359,-6.90775527898214,0.995712231339359
"uc1","abco","uc",0,0,3.29583686600433,-0.1531857,1.09861228866811,1.6094379124341,0,0,0,0,3.58551615060322,1711039.03769841,1.08457735456708,-6.90775527898169,-6.90775527898214,1.08457735456708,-6.90775527898214,1.08457735456708,-6.90775527898214,1.08457735456708
"uc1","abma","uc",0,1,4.7202829930886,-0.2599589,1.09861228866811,1.6094379124341,1,0,0,0,3.53829667403384,1701519.87299035,0.702640619974906,-6.90775527898214,-6.90775527898214,0.702640619974906,-6.90775527898214,0.702640619974906,-6.90775527898214,0.702640619974906
"uc1","abco","uc",0,1,4.3907385752759,0.7087001,1.38629436111989,1.6094379124341,1,0,0,0,3.54560251519794,1692367.29404762,0.927671517673293,-6.90775527898214,-6.90775527898214,0.927671517673293,-6.90775527898214,0.927671517673293,-6.90775527898214,0.927671517673293
"uc1","abco","uc",0,0,4.55176940926098,0.0112908,2.39789527279837,1.09861228866811,1,0,0,0,3.64682770670412,1690268.59744409,-1.25438538314855,-6.90775527898208,-6.90775527898214,-1.25438538314855,-6.90775527898214,-1.25438538314855,-6.90775527898214,-1.25438538314855
"uc1","abco","uc",0,0,2.87356463957978,0.2701169,0.693147180559945,1.6094379124341,0,0,0,0,3.28524569486277,1674403.43370607,0.819553330557567,-6.90775527898214,-6.90775527898214,0.819553330557567,-6.90775527898214,0.819553330557567,-6.90775527898214,0.819553330557567
"uc1","abma","uc",0,0,3.31418600467253,-0.8042784,1.38629436111989,1.6094379124341,1,0,0,0,3.44627830698377,1685329.68650794,0.843423242311356,-6.90775527898214,-6.90775527898214,0.843423242311356,-6.90775527898214,0.843423242311356,-6.90775527898214,0.843423242311356
"uc1","abco","uc",0,0,2.97552956623647,0.1765729,2.94443897916644,1.6094379124341,0,0,0,0,3.38392017577022,1692936.93490415,0.155814297761531,-3.78804909285778,-3.78804909285777,0.155814297761531,-6.90775527898214,0.174162441891893,-3.78804909285777,0.155814297761531
"uc1","abco","uc",0,0,1.87180217690159,-0.6760327,2.94443897916644,1.6094379124341,1,0,0,0,3.27593915466327,1700381.10490354,0.180496659932108,-3.78804909285778,-3.78804909285777,0.180496659932108,-6.90775527898214,0.198401452449413,-3.78804909285777,0.180496659932108
"uc1","abma","uc",0,0,2.09186406167839,-0.5574102,2.89037175789616,1.6094379124341,0,0,0,0,3.27065967191071,1701072.83561093,0.168980337339004,-3.78804909285778,-3.78804909285777,0.168980337339004,-6.90775527898214,0.187090652391038,-3.78804909285777,0.168980337339004
"uc1","abco","uc",0,0,2.23001440015921,-0.5304885,2.89037175789616,1.6094379124341,0,0,0,0,3.26926122553432,1701614.11861022,0.19501548670648,-3.78804909285778,-3.78804909285777,0.19501548670648,-6.90775527898214,0.212664464651123,-3.78804909285777,0.19501548670648
"uc1","abco","uc",0,1,2.11625551480255,-0.5082676,2.89037175789616,1.6094379124341,0,0,0,0,3.28030299557496,1702206.58162461,0.196152085740957,-3.78804909285778,-3.78804909285777,0.196152085740957,-6.90775527898214,0.213781190953309,-3.78804909285777,0.196152085740957
"uc1","abco","uc",0,0,3.23867845216438,0.7414174,2.99573227355399,0.693147180559945,0,0,0,0,3.4045717123955,1710212.21230159,-1.12466535735185,-3.78804909285777,-3.78804909285777,-1.12466535735185,-6.90775527898214,-1.06015863434078,-3.78804909285777,-1.12466535735185
"uc1","abma","uc",0,1,1.85629799036563,-0.6284225,2.89037175789616,1.09861228866811,0,0,0,0,3.35871073890191,1706522.75120192,-0.992723425060646,-3.78804909285777,-3.78804909285777,-0.992723425060646,-6.90775527898214,-0.935968492051558,-3.78804909285777,-0.992723425060646
"uc1","abco","uc",0,0,2.94443897916644,0.1879719,2.83321334405622,1.09861228866811,0,0,0,0,3.31061825778665,1705170.90308544,-1.16044223203656,-3.78804909285777,-3.78804909285777,-1.16044223203656,-6.90775527898214,-1.09366264429307,-3.78804909285777,-1.16044223203656
"uc1","abco","uc",0,0,2.70805020110221,-0.1399741,3.17805383034795,1.09861228866811,0,0,0,0,3.29060491440048,1704469.37460568,-0.899878085497433,-3.78804909285777,-3.78804909285777,-0.899878085497433,-6.90775527898214,-0.848027228277974,-3.78804909285777,-0.899878085497433
"uc1","abco","uc",0,0,2.00148000021012,-0.6615976,3.17805383034795,1.09861228866811,0,0,0,0,3.2714178890754,1704268.53485577,-0.867528718815248,-3.78804909285777,-3.78804909285777,-0.867528718815248,-6.90775527898214,-0.817287598741932,-3.78804909285777,-0.867528718815248
"uc1","abma","uc",0,1,2.06686275947298,-0.4884328,3.29583686600433,0.693147180559945,1,0,0,0,4.4386518419735,1725669.70357143,-0.788608011091521,0.756690760517024,0.756690760517024,-0.788608011091521,0.756690760517024,-0.788608011091521,-6.90775527898214,0.949605125395553
"uc1","abma","uc",0,0,2.28238238567653,-0.3219761,3.25809653802148,1.09861228866811,1,0,0,0,4.19652752465085,1724140.60047468,-0.710143261542206,0.756690760517024,0.756690760517024,-0.710143261542206,0.756690760517024,-0.710143261542206,-6.90775527898214,0.963855618650114
