"plot","cade","abma","abco","pije","pila","abma_abco","pije_pila","species","treat","burned","dmort","dbh_s","growth_z","n_size1_s","n_lg_s","f_eng","p_mpb","p_jpb","p_rtb","nba_eng_hs","nba_eng_ns","nba_rtb_hs","nba_rtb_ns","nba_mpb_hs","nba_mpb_ns","nba_jpb_hs","nba_jpb_ns","twi_s","srad_s","p_rtbmpb","p_rtbjpb"
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.306891075764651,-0.0711962,0.340006405620333,-0.696540329216849,0,0,0,0,0.898066993985781,-0.381663298106983,0.120288839145347,0.808557921740075,0.350591369493193,0.780785322557319,-0.461223196874152,0.674511123471198,0.747185822779944,0.277203328799925,0,0
"uc1",1,0,0,0,0,0,0,"cade","uc",0,0,-0.236383142108127,0.3053312,-0.883603437738295,-0.273961249218371,0,0,0,0,0.468437696944734,-1.59166647582598,-0.999802685644583,0.277387410135826,-0.819107301294472,0.199216825091465,-0.461223196874152,0.109320265572397,-0.419973047727177,0.786691108152809,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,0.25137723773365,1.004872,-0.883603437738295,-0.696540329216849,0,0,0,0,0.408941628472522,-0.325294399357476,-0.999802685644583,0.226238894415598,-0.819107301294472,0.143215287383393,-0.461223196874152,0.055603119530498,-0.472904619701033,0.723257164494329,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,1.8772270379541,0.250201,0.563508946756834,-0.696540329216849,1,0,0,0,0.643676389766614,-0.381663298106985,0.120288839145347,0.494043086925401,0.350591369493193,0.436429007743348,-0.461223196874152,0.349238708038399,0.694492346055893,0.185788787040952,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,1.78582520311613,1.160474,-1.33520142415905,-2.310302932718,0,0,0,0,-1.22901298220936,-1.59166647582598,-0.999802685644583,-1.8212491397434,-0.819107301294472,-2.09854044564634,-0.461223196874152,-2.09470783673569,-0.132922735099483,0.944443346787963,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.331327859566083,0.2050418,-1.33520142415905,-1.29213209096819,0,0,0,0,0.438991931846552,-1.59166647582598,-0.999802685644583,0.240982252900271,-0.819107301294472,0.159357510368693,-0.461223196874152,0.0710868756027402,-0.388047003230843,0.958365106962065,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-0.122011200144345,0.5024273,-1.33520142415905,-0.273961249218371,1,0,0,0,0.701242626520708,-0.325294399357476,-0.999802685644583,0.577560308200213,-0.819107301294472,0.527870425947496,-0.461223196874152,0.424567564073533,-0.675999290327287,0.925799981577427,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,0.938939044652863,1.029259,-0.883603437738295,-1.29213209096819,0,0,0,0,0.269879548836734,-1.59166647582598,-0.999802685644583,0.0319008154363906,-0.819107301294472,-0.0695617816052277,-0.461223196874152,-0.148494434876143,-0.594755407543072,0.93569506701144,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,1.52809718573469,0.4381398,-0.563189567221186,-1.29213209096819,0,0,0,0,-0.11577970673519,-1.59166647582598,-0.999802685644583,-0.444907506290983,-0.819107301294472,-0.591610150609577,-0.461223196874152,-0.649247621778356,-0.490177406045161,0.93750375933187,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.74613716110736,-0.1825261,-0.883603437738295,-0.696540329216849,0,0,0,0,0.406082680445235,-1.59166647582598,-0.999802685644583,0.200295027834984,-0.819107301294472,0.114809840966247,-0.461223196874152,0.0283563763869575,-0.456617583698184,0.92554425850287,0,0
"uc1",0,0,0,0,1,0,1,"pila","uc",0,0,-0.337514194104233,-0.3895917,0.208822289716683,-0.273961249218371,0,0,0,0,1.04868759354961,-1.59166647582598,-0.999802685644583,0.994777114610468,-0.819107301294472,0.984673177456966,-0.461223196874152,0.862736605843225,0.680188721931325,0.330476568419261,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-1.55044763686011,-0.6114075,0.660420276137442,-1.29213209096819,1,0,0,0,0.400604145510787,-1.59166647582598,-0.999802685644583,0.193521662461592,-0.819107301294472,0.107393811956855,-0.461223196874152,0.0212428589791837,-1.08435561451542,0.339808247213072,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.197057498082345,-0.320585,0.660420276137442,-1.29213209096819,0,0,0,0,0.382412535884036,-1.59166647582598,-0.999802685644583,0.171030536602866,-0.819107301294472,0.0827687057316058,-0.461223196874152,-0.00237775005291955,-1.08204369059788,0.354222224393449,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.864321269848727,-0.06233394,0.563508946756834,-1.29213209096819,0,0,0,0,0.394012854919933,-1.59166647582598,-0.999802685644583,0.185372545957227,-0.819107301294472,0.0984714991823669,-0.461223196874152,0.0126845015134105,-0.997242501110405,0.386043697801234,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.55044763686011,-0.5925535,1.64320564792039,0.0538165501360088,1,0,0,0,0.815193554581621,-1.59166647582598,-0.999802685644583,0.70609766702773,-0.819107301294472,0.668603537083085,-0.461223196874152,0.559559948090008,0.469886146029708,-1.78946437306003,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.236383142108127,0.2070495,-0.563189567221186,-1.29213209096819,1,0,0,0,0.185223660802568,-1.59166647582598,-0.999802685644583,-0.072763162712017,-0.819107301294472,-0.184156381984549,-0.461223196874152,-0.258414539503943,0.0219351495928348,-1.29765160152152,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-1.24153380618816,-0.343138,0.208822289716683,-0.273961249218371,1,0,0,0,0.312194880130548,-1.59166647582598,-0.999802685644583,0.0842172108192011,-0.819107301294472,-0.0122815546518923,-0.461223196874152,-0.0935507593541425,-0.55298568702777,-0.465893977755341,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.22860460129385,-0.5373259,-2.10721328109692,-0.696540329216849,1,0,0,0,0.32001762299935,1.00818932631117,1.40686574570563,0.0938888285612588,1.69414880579458,-0.00169228420966695,-0.461223196874152,0.629035604674999,0.0800420871720336,-0.544404763282374,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.943174335650631,-0.2764519,-1.33520142415905,-0.696540329216849,0,0,0,0,0.913835121119575,-1.59166647582598,-0.999802685644583,0.828052784437714,-0.819107301294472,0.802129877195955,-0.461223196874152,0.687639536719756,0.450248966106609,-0.0564278239488928,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.638383441269919,-0.05813642,-1.33520142415905,-1.29213209096819,0,0,0,0,-0.715864984081571,-1.59166647582598,-0.999802685644583,-1.18682060665341,-0.819107301294472,-1.40391670302882,-0.461223196874152,-1.42841889979857,-0.677929160768657,0.271366921613536,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.37895923323668,-0.5238007,0.340006405620333,0.548063991363876,1,0,0,0,0.875551874430008,-1.59166647582598,-0.999802685644583,0.780721441184308,-0.819107301294472,0.750307689070737,-0.461223196874152,0.637931257953478,-0.357744581616314,0.47620230894576,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.325172690573384,0.009010947,0.660420276137442,-0.273961249218371,0,0,0,0,-0.0318530205908503,-1.59166647582598,-0.999802685644583,-0.341145074064954,-0.819107301294472,-0.47800263572544,-0.461223196874152,-0.540274337860677,-0.319969297643357,0.549700043378668,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.265268611826841,0.3767094,-1.33520142415905,-0.696540329216849,0,0,0,0,0.776094971105967,-1.59166647582598,-0.999802685644583,0.657758285307725,-0.819107301294472,0.615677666800066,-0.461223196874152,0.508793008114041,1.04560234159853,-0.809977589628468,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-0.922978859965032,-0.3774702,0.563508946756834,-0.696540329216849,1,0,0,0,0.653319455236542,-1.59166647582598,-0.999802685644583,0.505965253440517,-0.819107301294472,0.44948236126215,-0.461223196874152,0.349377073044613,-0.76853106390353,0.689851713273589,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,1.66915717433325,-0.1524634,0.340006405620333,-0.696540329216849,0,0,0,0,0.9378206675854,-1.59166647582582,-0.999802685644583,0.857707221588778,-0.819107301294472,0.834597956805745,-0.461223196874152,0.718783191795636,-0.745552137933116,-0.18568836806147,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-0.375304787887587,-0.09640777,0.208822289716683,0.321630512532965,1,0,0,0,1.19176814318396,-0.381663298106983,0.120288839145347,1.17167419605562,0.350591369493193,1.17835442973778,-0.461223196874152,1.05252893074292,0.399705106288934,0.335861461742022,0,0
"uc1",0,0,0,0,1,0,1,"pila","uc",0,0,0.172268805965509,-1.103344,-0.314657260886723,-0.696540329216849,0,0,0,1,0.489362585517284,-1.59166647582598,-0.999802685644583,0.303257814796058,-0.819107301294472,0.227541839448238,-0.461223196874152,0.136489857607052,-0.0672594699423027,0.429839818610786,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,0.395709860803528,1.2457,-2.10721328109692,-1.29213209096819,0,0,0,0,-0.786361720485939,-1.59166647582598,-0.999802685644583,-1.27397897271512,-0.819107301294472,-1.49934474145474,-0.461223196874152,-1.51995427697586,0.391869470892468,0.931281870668889,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.7698650184283,-0.6735782,0.457354596051146,-0.273961249218371,0,0,0,0,-0.0589783966550575,-1.591666475826,-0.999802685644583,-0.374681427336751,-0.819107301294472,-0.514720951514203,-0.461223196874152,-0.575494855231457,-0.488470833297105,-0.622326742723087,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,0.172268805965509,0.6663673,-2.10721328109692,-1.29213209096819,0,0,0,0,-2.90120525764799,0.903647215856889,1.31009184125669,-3.88865756035805,-0.819107301294472,0.292670133996162,2.74581997282466,-4.2659395625175,-0.807851678482827,-0.134623720853514,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,0.151664633684357,1.21228,-2.10721328109692,-2.310302932718,0,0,0,0,-2.90120525764799,-1.59166647582598,-0.999802685644583,-3.88865756035805,-0.819107301294472,-4.36210663118965,-0.461223196874152,-4.2659395625175,-0.521687801533832,0.983675643010436,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,1.79776646482502,0.2309159,0.0600980053644334,-0.273961249218371,0,0,0,0,0.562433894665321,0.0296925678324247,0.501078102839626,0.393599243863096,0.74824520914433,0.326454953059824,-0.461223196874152,0.278432465314335,0.147271015354278,0.380975756411285,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.554088057066332,-0.041888,0.340006405620333,0.321630512532965,0,0,0,0,0.751779620482785,-1.59166647582598,-0.999802685644583,0.627696096068525,-0.819107301294472,0.582763147178913,-0.461223196874152,0.477221124023909,-1.56476448508686,0.936871051286608,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.01660921757981,-0.2590449,0.340006405620333,0.321630512532965,0,0,0,0,0.754639800552842,-1.59166647582598,-0.999802685644583,0.631232268581795,-0.819107301294472,0.586634835253448,-0.461223196874152,0.480934879792771,-1.38800578822516,0.963970549095469,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.46950423956285,-0.5511324,-0.314657260886723,-0.696540329216849,1,0,0,0,0.458321869191507,0.0296925678324247,0.501078102839626,0.264880745809187,0.74824520914433,0.185523516028081,-0.461223196874152,0.154052883354332,0.470374388308456,0.433720010575362,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,0.00619809084769471,0.2811436,-1.33520142415905,-0.273961249218371,0,0,0,0,0.52127150823979,-1.59166647582598,-0.999802685644583,0.342708287387164,-0.819107301294472,0.270735412073033,-0.461223196874152,0.177921495803354,0.413515404402643,0.792985228651274,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-1.19061816985971,-0.4363409,0.980834146654551,0.321630512532965,1,0,0,0,0.780003464798798,-1.59166647582598,-0.999802685644583,0.662590536294149,-0.819107301294472,0.620968406560947,-0.461223196874152,0.513867930197188,-0.204535066771429,0.961570943785373,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.96370924694364,-0.5816055,1.04835649714129,0.321630512532965,0,0,0,0,0.782068584502425,-1.59166647582598,-0.999802685644583,0.665143739013457,-0.819107301294472,0.623763859690883,-0.461223196874152,0.516549352354145,-0.371458722115948,0.971565002087449,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-1.37895923323668,-0.5640915,1.04835649714129,0.548063991363876,1,0,0,0,0.95379186858208,-1.59166647582613,-0.999802685644583,0.877453153867531,-0.819107301294472,0.85621740275679,-0.461223196874152,0.739520746209786,-0.0759917886185273,0.961607961285093,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-0.845378278599835,-0.3414546,1.1120182625582,0.548063991363876,1,0,0,0,0.954514150049099,-1.59166647582598,-0.999802685644583,0.878346143752069,-0.819107301294472,0.857195120408764,-0.461223196874152,0.7404585812059,0.300035859784198,0.954939062061129,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.584072346171583,-0.1120991,1.1120182625582,0.548063991363876,0,0,0,0,0.953335774326152,-1.59166647582613,-0.999802685644583,0.876889263506865,-0.819107301294472,0.855600009918477,-0.461223196874152,0.738928537805907,0.20491926907639,0.947573371152545,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,0.0247809351636883,0.5231251,1.17223712669412,0.321630512532965,0,0,0,0,0.947506462760064,-1.59166647582613,-0.999802685644583,0.86968221680827,-0.819107301294472,0.847709151468881,-0.461223196874152,0.731359560004931,0.158274368677546,0.977118851942845,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,0,-0.845378278599835,-0.2579595,1.1120182625582,0.548063991363876,0,0,0,0,0.954514150049099,-1.59166647582598,-0.999802685644583,0.878346143752069,-0.819107301294472,0.857195120408764,-0.461223196874152,0.7404585812059,0.220229882733424,0.958654110419962,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-1.74999793905189,-0.6310754,1.1120182625582,0.548063991363876,1,0,0,0,0.956214530229093,-1.59166647582598,-0.999802685644583,0.880448402178926,-0.819107301294472,0.859496843203765,-0.461223196874152,0.742666413072439,0.285252754773813,0.952445079807653,0,0
"uc1",0,1,0,0,0,1,0,"abma","uc",0,1,-1.46950423956285,-0.4730691,0.0600980053644334,-0.273961249218371,1,0,0,0,0.710732299088833,-0.416991741765887,0.0875855445961929,0.576947399797176,0.316439695886255,0.527199364186251,-0.461223196874152,0.433656683725553,0.182466831925788,-0.327367756313623,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,0.113678202250219,0.7003631,-0.563189567221186,-1.29213209096819,0,0,0,0,0.341827088677094,-1.59166647582598,-0.999802685644583,0.120852876687511,-0.819107301294472,0.0278301395917223,-0.461223196874152,-0.0550752848251342,-0.359458118345613,0.585723734673283,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.60171943073693,-0.647348,-0.314657260886723,-0.696540329216849,1,0,0,0,0.450921607378516,0.0296925678324247,0.501078102839626,0.255731460878471,0.74824520914433,0.175506137853277,-0.461223196874152,0.145296288312384,0.304089449088945,0.394824656583176,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.277016764467747,0.2122081,-0.563189567221186,-0.696540329216849,0,0,0,0,0.367726941363538,-1.59166647582598,-0.999802685644583,0.152874058894316,-0.819107301294472,0.062889523379516,-0.461223196874152,-0.0214460289842465,-0.416607783509325,0.525684391054595,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-1.60171943073693,-0.609323,0.208822289716683,-0.696540329216849,1,0,0,0,0.432098422343373,-1.59166647582598,-0.999802685644583,0.232459489218254,-0.819107301294472,0.150026098401117,-0.461223196874152,0.0621361067497066,-0.492848045062772,0.417745786263549,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-1.45393971747319,-0.6419312,0.749570057191825,-0.696540329216849,0,0,0,0,0.448668632576794,-1.59166647582598,-0.999802685644583,0.252946004238749,-0.819107301294472,0.172456394320213,-0.461223196874152,0.0836514352738988,-0.875964148855598,0.312264922117295,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-0.772413409548551,-0.3329643,0.660420276137442,-1.29213209096819,0,0,0,0,0.406416042847602,-1.59166647582598,-0.999802685644583,0.200707179145508,-0.819107301294472,0.115261097602588,-0.461223196874152,0.028789225548405,-0.893744449217147,0.306013783764745,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,1.64000751831383,0.8113467,0.832109862302302,-1.29213209096819,0,0,0,0,-0.230176287158322,-1.59166647582598,-0.999802685644583,-0.586341273884644,-0.819107301294472,-0.74646329458769,-0.461223196874152,-0.797784060071914,-1.11308621381572,0.396540361802809,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,0,-1.37895923323668,-0.5751671,0.660420276137442,-1.29213209096819,1,0,0,0,0.399895013428291,-1.59166647582598,-0.999802685644583,0.192644929767503,-0.819107301294472,0.106433893993713,-0.461223196874152,0.0203220975943242,-0.989711367226377,0.302034830626266,0,0
"uc1",0,0,1,0,0,1,0,"abco","uc",0,1,-0.0962881771873679,-0.1298431,0.660420276137442,-1.29213209096819,1,0,0,0,0.378666298414546,-1.59166647582598,-0.999802685644583,0.166398890467547,-0.819107301294472,0.0776976044094034,-0.461223196874152,-0.00724199309813774,-1.04405005993253,0.406796020111021,0,0
